@RELATION spf3

@ATTRIBUTE V1 NUMERIC
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE V9 NUMERIC
@ATTRIBUTE V10 NUMERIC
@ATTRIBUTE V11 NUMERIC
@ATTRIBUTE V12 NUMERIC
@ATTRIBUTE V13 NUMERIC
@ATTRIBUTE V14 NUMERIC
@ATTRIBUTE V15 NUMERIC
@ATTRIBUTE V16 NUMERIC
@ATTRIBUTE V17 NUMERIC
@ATTRIBUTE V18 NUMERIC
@ATTRIBUTE V19 NUMERIC
@ATTRIBUTE V20 NUMERIC
@ATTRIBUTE V21 NUMERIC
@ATTRIBUTE V22 NUMERIC
@ATTRIBUTE V23 NUMERIC
@ATTRIBUTE V24 NUMERIC
@ATTRIBUTE V25 NUMERIC
@ATTRIBUTE V26 NUMERIC
@ATTRIBUTE V27 NUMERIC
@ATTRIBUTE target {Bumps, Dirtiness, K_Scratch, Other_Faults, Pastry, Stains, Z_Scratch}

@DATA
435.0,729.0,4737382.0,4737394.0,1851.0,304.0,87.0,201109.0,91.0,132.0,1352.0,1.0,0.0,100.0,0.6435,0.4753,0.0408,0.2175,0.9671,0.1379,0.0,3.2674,2.4683,1.0792,-0.9592,-0.1512,1.0,3.0
39.0,214.0,1174946.0,1175131.0,13601.0,805.0,503.0,1579135.0,25.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.5799,0.9459,0.125,0.2174,0.3678,1.0,4.1336,2.243,2.2672,0.054,-0.0929,1.0,2.0
365.0,396.0,3866538.0,3866570.0,638.0,44.0,36.0,56456.0,53.0,126.0,1364.0,1.0,0.0,80.0,0.5352,0.3568,0.9688,0.0227,0.7046,0.8889,1.0,2.8048,1.4914,1.5051,0.0313,-0.3087,0.99,0.0
238.0,354.0,87744.0,87794.0,3288.0,191.0,114.0,260660.0,36.0,103.0,1664.0,0.0,1.0,40.0,0.2861,0.4331,0.431,0.0697,0.6073,0.4386,0.0,3.5169,2.0645,1.699,-0.569,-0.3807,1.0,2.0
911.0,920.0,344819.0,344829.0,54.0,12.0,11.0,4761.0,79.0,102.0,1358.0,1.0,0.0,300.0,0.6451,0.4,0.9,0.0066,0.75,0.9091,1.0,1.7324,0.9542,1.0,0.1,-0.3112,0.1954,3.0
856.0,864.0,519257.0,519266.0,57.0,10.0,11.0,9848.0,161.0,183.0,1387.0,0.0,1.0,40.0,0.7541,0.2083,0.8889,0.0058,0.8,0.8182,1.0,1.7559,0.9031,0.9542,0.1111,0.3498,0.1773,3.0
19.0,24.0,1709640.0,1709661.0,76.0,13.0,21.0,9498.0,118.0,135.0,1358.0,0.0,1.0,40.0,0.028,0.2762,0.2381,0.0037,0.3846,1.0,1.0,1.8808,0.699,1.3222,0.7619,-0.0236,0.2116,4.0
816.0,822.0,899659.0,899665.0,18.0,8.0,6.0,2384.0,127.0,141.0,1358.0,0.0,1.0,50.0,0.7894,0.5,1.0,0.0044,0.75,1.0,0.5,1.2553,0.7782,0.7782,0.0,0.0347,0.1449,5.0
43.0,55.0,1230580.0,1230589.0,83.0,14.0,10.0,9452.0,101.0,127.0,1650.0,1.0,0.0,70.0,0.0521,0.2315,0.75,0.0073,0.8571,0.9,0.0,1.9191,1.0792,0.9542,-0.25,-0.1103,0.215,3.0
41.0,185.0,2460355.0,2460408.0,5357.0,181.0,90.0,764.0,123.0,134.0,1402.0,0.0,1.0,40.0,0.0585,0.2981,0.3681,0.1027,0.7956,0.5889,0.0,3.7289,2.1584,1.7243,-0.6319,-0.9989,1.0,0.0
1579.0,1600.0,188073.0,188125.0,509.0,68.0,57.0,53843.0,49.0,124.0,1692.0,0.0,1.0,300.0,0.1088,0.5339,0.4038,0.0124,0.3088,0.9123,1.0,2.7067,1.3222,1.716,0.5961,-0.1736,0.9949,3.0
0.0,14.0,990037.0,990193.0,1183.0,80.0,162.0,91488.0,57.0,101.0,1687.0,1.0,0.0,80.0,0.0,0.4583,0.0897,0.0083,0.175,0.963,1.0,3.073,1.1461,2.1931,0.9103,-0.3958,1.0,3.0
68.0,103.0,149046.0,149092.0,521.0,90.0,54.0,62926.0,104.0,135.0,1354.0,1.0,0.0,70.0,0.1004,0.6764,0.7609,0.0258,0.3889,0.8518,1.0,2.7168,1.5441,1.6628,0.2391,-0.0564,0.9998,1.0
344.0,353.0,2278012.0,2278020.0,46.0,10.0,8.0,5003.0,95.0,127.0,1354.0,1.0,0.0,80.0,0.5081,0.3611,0.8889,0.0066,0.9,1.0,0.0,1.6628,0.9542,0.9031,-0.1111,-0.1503,0.1773,3.0
41.0,209.0,1786253.0,1786320.0,6662.0,266.0,131.0,685894.0,41.0,124.0,1358.0,0.0,1.0,40.0,0.0604,0.4081,0.3988,0.1237,0.6316,0.5114,0.0,3.8236,2.2253,1.8261,-0.6012,-0.1956,1.0,2.0
626.0,643.0,1969029.0,1969068.0,365.0,39.0,40.0,39229.0,91.0,126.0,1710.0,1.0,0.0,100.0,0.7322,0.4495,0.4359,0.0099,0.4359,0.975,1.0,2.5623,1.2305,1.5911,0.5641,-0.1603,0.9172,0.0
1331.0,1336.0,4270168.0,4270218.0,177.0,15.0,50.0,17388.0,65.0,126.0,1360.0,1.0,0.0,100.0,0.0353,0.292,0.1,0.0037,0.3333,1.0,1.0,2.248,0.699,1.699,0.9,-0.2325,0.4138,0.0
98.0,192.0,2013457.0,2013541.0,2795.0,312.0,171.0,349157.0,115.0,140.0,1358.0,0.0,1.0,40.0,0.1443,0.646,0.8936,0.0692,0.3013,0.4912,0.0,3.4464,1.9731,1.9243,-0.1064,-0.024,1.0,1.0
933.0,941.0,271824.0,271831.0,38.0,9.0,7.0,3963.0,85.0,119.0,1696.0,1.0,0.0,100.0,0.8903,0.3214,0.875,0.0047,0.8889,1.0,0.0,1.5798,0.9031,0.8451,-0.125,-0.1852,0.1622,3.0
0.0,21.0,881709.0,881856.0,1949.0,68.0,162.0,144252.0,56.0,99.0,1687.0,1.0,0.0,80.0,0.0,0.3686,0.1429,0.0125,0.3088,0.9074,1.0,3.2898,1.3222,2.1673,0.8571,-0.4218,1.0,3.0
41.0,215.0,1150090.0,1150255.0,16968.0,670.0,399.0,1976551.0,26.0,143.0,1400.0,0.0,1.0,40.0,0.0586,0.409,0.9483,0.1243,0.2597,0.4135,0.0,4.2296,2.2406,2.2175,-0.0517,-0.09,1.0,2.0
301.0,340.0,903475.0,903521.0,1228.0,69.0,64.0,124716.0,55.0,126.0,1666.0,0.0,1.0,40.0,0.3613,0.3155,0.8478,0.0234,0.5652,0.7188,1.0,3.0892,1.5911,1.6628,0.1522,-0.2066,0.9999,3.0
1441.0,1450.0,492452.0,492461.0,62.0,12.0,9.0,6582.0,91.0,124.0,1626.0,1.0,0.0,70.0,0.2165,0.2346,1.0,0.0055,0.75,1.0,0.5,1.7924,0.9542,0.9542,0.0,-0.1706,0.1862,3.0
331.0,347.0,2077064.0,2077074.0,88.0,17.0,11.0,10515.0,111.0,132.0,1692.0,1.0,0.0,70.0,0.3913,0.45,0.625,0.0095,0.9412,0.9091,0.0,1.9445,1.2041,1.0,-0.375,-0.0665,0.2792,0.0
1021.0,1036.0,754445.0,754492.0,294.0,51.0,49.0,39987.0,127.0,157.0,1372.0,0.0,1.0,40.0,0.4898,0.583,0.3192,0.0109,0.2941,0.9592,1.0,2.4683,1.1761,1.6721,0.6809,0.0626,0.9361,3.0
41.0,222.0,592614.0,592819.0,17887.0,713.0,448.0,2156667.0,21.0,143.0,1400.0,0.0,1.0,40.0,0.0586,0.5179,0.8829,0.1293,0.2539,0.4576,1.0,4.2525,2.2577,2.3117,0.1171,-0.058,1.0,2.0
6.0,17.0,363701.0,363718.0,140.0,11.0,17.0,14533.0,76.0,125.0,1687.0,0.0,1.0,200.0,0.0071,0.2513,0.6471,0.0065,1.0,1.0,1.0,2.1461,1.0414,1.2305,0.3529,-0.189,0.3168,3.0
979.0,989.0,891060.0,891079.0,107.0,18.0,19.0,12543.0,110.0,132.0,1372.0,0.0,1.0,40.0,0.5583,0.4368,0.5263,0.0073,0.5556,1.0,1.0,2.0294,1.0,1.2787,0.4737,-0.0842,0.3212,3.0
10.0,17.0,783146.0,783156.0,51.0,10.0,10.0,5141.0,93.0,116.0,1364.0,0.0,1.0,185.0,0.0147,0.2714,0.7,0.0051,0.7,1.0,1.0,1.7076,0.8451,1.0,0.3,-0.2125,0.1753,0.0
7.0,19.0,375592.0,375611.0,199.0,12.0,19.0,20323.0,74.0,127.0,1687.0,0.0,1.0,200.0,0.0083,0.1272,0.6316,0.0071,1.0,1.0,1.0,2.2989,1.0792,1.2787,0.3684,-0.2021,0.3787,3.0
1013.0,1032.0,3552722.0,3552733.0,168.0,19.0,11.0,15757.0,61.0,124.0,1360.0,1.0,0.0,200.0,0.4823,0.1962,0.5789,0.014,1.0,1.0,0.0,2.2253,1.2787,1.0414,-0.4211,-0.2673,0.3494,0.0
691.0,713.0,1446060.0,1446073.0,143.0,39.0,24.0,15000.0,93.0,119.0,1366.0,1.0,0.0,80.0,0.9561,0.5,0.5909,0.0161,0.5641,0.5417,0.0,2.1553,1.3424,1.1139,-0.4091,-0.1805,0.4729,0.0
526.0,676.0,1470973.0,1471038.0,1939.0,192.0,116.0,239860.0,109.0,247.0,1692.0,1.0,0.0,80.0,0.6217,0.8011,0.4333,0.0887,0.7813,0.5603,0.0,3.2876,2.1761,1.8129,-0.5667,-0.0336,1.0,2.0
1370.0,1379.0,980597.0,980617.0,113.0,13.0,20.0,11635.0,94.0,116.0,1387.0,0.0,1.0,40.0,0.0115,0.3722,0.45,0.0065,0.6923,1.0,1.0,2.0531,0.9542,1.301,0.55,-0.1956,0.3068,0.0
997.0,1009.0,920577.0,920619.0,264.0,38.0,42.0,30966.0,106.0,132.0,1374.0,0.0,1.0,40.0,0.5313,0.4762,0.2857,0.0087,0.3158,1.0,1.0,2.4216,1.0792,1.6233,0.7143,-0.0836,0.7933,3.0
1449.0,1461.0,2083961.0,2083975.0,108.0,17.0,14.0,10704.0,69.0,127.0,1690.0,1.0,0.0,70.0,0.271,0.3571,0.8571,0.0071,0.7059,1.0,1.0,2.0334,1.0792,1.1461,0.1429,-0.2257,0.2901,0.0
689.0,696.0,1481144.0,1481148.0,16.0,7.0,4.0,1961.0,102.0,141.0,1360.0,0.0,1.0,50.0,0.9765,0.4286,0.5714,0.0052,1.0,1.0,0.0,1.2041,0.8451,0.6021,-0.4286,-0.0425,0.1384,0.0
408.0,416.0,945792.0,945807.0,81.0,11.0,15.0,9462.0,107.0,125.0,1360.0,0.0,1.0,130.0,0.6,0.325,0.5333,0.0059,0.7273,1.0,1.0,1.9085,0.9031,1.1761,0.4667,-0.0874,0.2288,3.0
897.0,925.0,1410869.0,1410896.0,361.0,51.0,35.0,46442.0,121.0,143.0,1362.0,0.0,1.0,50.0,0.6417,0.5225,0.9643,0.0206,0.549,0.7714,0.0,2.5575,1.4472,1.4314,-0.0357,0.0051,0.9537,3.0
158.0,177.0,587778.0,587795.0,146.0,38.0,22.0,19116.0,124.0,140.0,1387.0,0.0,1.0,40.0,0.2278,0.548,0.8947,0.0137,0.5,0.7727,0.0,2.1644,1.2787,1.2305,-0.1053,0.0229,0.5345,0.0
41.0,218.0,2698232.0,2698294.0,6327.0,275.0,148.0,660291.0,40.0,126.0,1358.0,0.0,1.0,40.0,0.0604,0.4235,0.3503,0.1303,0.6436,0.4189,0.0,3.8012,2.248,1.7924,-0.6497,-0.1847,1.0,2.0
176.0,193.0,1048818.0,1048832.0,138.0,30.0,16.0,17295.0,114.0,141.0,1356.0,1.0,0.0,70.0,0.2596,0.4202,0.8235,0.0125,0.5667,0.875,0.0,2.1399,1.2305,1.1461,-0.1765,-0.0209,0.3945,0.0
129.0,162.0,419384.0,419405.0,289.0,64.0,37.0,34165.0,109.0,133.0,1358.0,0.0,1.0,175.0,0.19,0.583,0.6364,0.0243,0.5156,0.5676,0.0,2.4609,1.5185,1.3222,-0.3636,-0.0764,0.9312,3.0
1053.0,1064.0,701399.0,701451.0,352.0,41.0,53.0,39648.0,92.0,141.0,1360.0,0.0,1.0,175.0,0.4353,0.3846,0.2115,0.0081,0.2683,0.9811,1.0,2.5465,1.0414,1.716,0.7885,-0.12,0.8579,3.0
1673.0,1684.0,702237.0,702267.0,194.0,40.0,33.0,12773.0,35.0,86.0,1688.0,1.0,0.0,150.0,0.0047,0.4121,0.3667,0.0065,0.275,0.9091,1.0,2.2878,1.0414,1.4771,0.6333,-0.4856,0.5461,0.0
357.0,378.0,1090984.0,1091013.0,229.0,53.0,37.0,27597.0,111.0,134.0,1372.0,0.0,1.0,40.0,0.5204,0.624,0.7241,0.0153,0.3962,0.7838,1.0,2.3598,1.3222,1.4624,0.2759,-0.0585,0.8854,3.0
1182.0,1185.0,171874.0,171878.0,8.0,3.0,4.0,958.0,108.0,135.0,1362.0,0.0,1.0,50.0,0.2599,0.3333,0.75,0.0022,1.0,1.0,1.0,0.9031,0.4771,0.6021,0.25,-0.0645,0.1262,3.0
1589.0,1599.0,3826564.0,3826588.0,154.0,20.0,24.0,13678.0,69.0,108.0,1650.0,1.0,0.0,69.0,0.0618,0.3583,0.4167,0.0061,0.5,1.0,1.0,2.1875,1.0,1.3802,0.5833,-0.3061,0.3977,0.0
0.0,9.0,35152.0,35164.0,61.0,10.0,12.0,10855.0,168.0,189.0,1387.0,0.0,1.0,40.0,0.0,0.4352,0.75,0.0065,0.9,1.0,1.0,1.7853,0.9542,1.0792,0.25,0.3902,0.215,2.0
43.0,186.0,143167.0,143219.0,4403.0,215.0,115.0,457632.0,38.0,126.0,1360.0,0.0,1.0,40.0,0.0632,0.4079,0.3636,0.1051,0.6651,0.4522,0.0,3.6437,2.1553,1.716,-0.6364,-0.188,1.0,2.0
621.0,633.0,2095554.0,2095693.0,975.0,107.0,141.0,121633.0,108.0,140.0,1364.0,0.0,1.0,100.0,0.9106,0.4155,0.0863,0.0088,0.1121,0.9858,1.0,2.989,1.0792,2.143,0.9137,-0.0254,0.9999,1.0
791.0,833.0,4104160.0,4104163.0,59.0,42.0,8.0,7281.0,97.0,150.0,1690.0,1.0,0.0,70.0,0.9361,0.5318,0.0714,0.0248,1.0,0.375,0.0,1.7708,1.6233,0.4771,-0.9286,-0.0359,0.2359,3.0
214.0,226.0,238008.0,238020.0,113.0,12.0,12.0,11369.0,86.0,115.0,1687.0,1.0,0.0,80.0,0.2537,0.2153,1.0,0.0071,1.0,1.0,0.5,2.0531,1.0792,1.0792,0.0,-0.214,0.2583,3.0
1164.0,1197.0,79360.0,79387.0,434.0,76.0,51.0,47440.0,97.0,127.0,1358.0,0.0,1.0,40.0,0.2371,0.5129,0.8182,0.0243,0.4342,0.5294,0.0,2.6375,1.5185,1.4314,-0.1818,-0.146,0.9806,3.0
464.0,474.0,28542.0,28553.0,72.0,13.0,12.0,13094.0,168.0,198.0,1387.0,0.0,1.0,40.0,0.6691,0.3455,0.9091,0.0072,0.7692,0.9167,1.0,1.8573,1.0,1.0414,0.0909,0.4208,0.2173,2.0
110.0,117.0,90910.0,90937.0,116.0,18.0,28.0,19935.0,162.0,181.0,1353.0,0.0,1.0,100.0,0.1626,0.3862,0.2593,0.0052,0.3889,0.9643,1.0,2.0645,0.8451,1.4314,0.7407,0.3426,0.3197,0.0
82.0,89.0,844704.0,844729.0,137.0,8.0,25.0,14907.0,92.0,126.0,1687.0,0.0,1.0,150.0,0.0972,0.2171,0.28,0.0041,0.875,1.0,1.0,2.1367,0.8451,1.3979,0.72,-0.1499,0.2998,3.0
99.0,129.0,2634035.0,2634039.0,75.0,30.0,7.0,9556.0,104.0,149.0,1376.0,0.0,1.0,40.0,0.1439,0.375,0.1333,0.0218,1.0,0.5714,0.0,1.8751,1.4771,0.6021,-0.8667,-0.0046,0.2288,3.0
10.0,22.0,1269420.0,1269438.0,141.0,12.0,19.0,15646.0,105.0,124.0,1373.0,0.0,1.0,40.0,0.0146,0.3472,0.6667,0.0087,1.0,0.9474,1.0,2.1492,1.0792,1.2553,0.3333,-0.1331,0.3601,0.0
39.0,211.0,2364667.0,2364730.0,6381.0,293.0,142.0,674326.0,46.0,127.0,1358.0,0.0,1.0,40.0,0.0574,0.4111,0.3663,0.1267,0.587,0.4437,0.0,3.8049,2.2355,1.7993,-0.6337,-0.1744,1.0,2.0
727.0,739.0,587412.0,587452.0,289.0,35.0,40.0,30229.0,75.0,124.0,1374.0,0.0,1.0,40.0,0.9243,0.3979,0.3,0.0087,0.3429,1.0,1.0,2.4609,1.0792,1.6021,0.7,-0.1828,0.7659,3.0
83.0,202.0,7655518.0,7655567.0,3455.0,157.0,86.0,373412.0,67.0,127.0,1360.0,0.0,1.0,40.0,0.1221,0.4075,0.4118,0.0875,0.758,0.5698,0.0,3.5385,2.0756,1.6902,-0.5882,-0.1556,1.0,2.0
41.0,206.0,1721788.0,1721968.0,12051.0,631.0,390.0,1383987.0,33.0,140.0,1402.0,0.0,1.0,40.0,0.0585,0.5942,0.9167,0.1177,0.2615,0.4615,1.0,4.081,2.2175,2.2553,0.0833,-0.1028,1.0,2.0
374.0,382.0,303204.0,303209.0,24.0,10.0,5.0,3166.0,124.0,140.0,1364.0,0.0,1.0,130.0,0.5484,0.4,0.625,0.0059,0.8,1.0,0.0,1.3802,0.9031,0.699,-0.375,0.0306,0.1483,3.0
305.0,319.0,1042404.0,1042410.0,32.0,16.0,8.0,4131.0,120.0,143.0,1356.0,0.0,1.0,50.0,0.4498,0.6191,0.4286,0.0103,0.875,0.75,0.0,1.5051,1.1461,0.7782,-0.5714,0.0085,0.1892,5.0
0.0,17.0,177337.0,177387.0,353.0,53.0,56.0,32335.0,79.0,118.0,1352.0,1.0,0.0,70.0,0.0,0.5847,0.34,0.0126,0.3207,0.8929,1.0,2.5478,1.2305,1.699,0.66,-0.2844,0.9747,3.0
1097.0,1114.0,4413249.0,4413282.0,238.0,62.0,41.0,27036.0,96.0,134.0,1362.0,1.0,0.0,80.0,0.3642,0.5758,0.5152,0.0125,0.2742,0.8049,1.0,2.3766,1.2305,1.5185,0.4848,-0.1125,0.8488,0.0
559.0,571.0,1975680.0,1975691.0,75.0,15.0,11.0,8166.0,89.0,140.0,1352.0,1.0,0.0,80.0,0.8269,0.4318,0.9167,0.0089,0.8,1.0,0.0,1.8751,1.0792,1.0414,-0.0833,-0.1494,0.2432,0.0
603.0,612.0,1266537.0,1266548.0,65.0,10.0,12.0,6757.0,95.0,115.0,1358.0,1.0,0.0,70.0,0.8881,0.3434,0.8182,0.0066,0.9,0.9167,1.0,1.8129,0.9542,1.0414,0.1818,-0.1879,0.2051,0.0
489.0,494.0,847972.0,847976.0,16.0,6.0,4.0,2020.0,106.0,141.0,1358.0,0.0,1.0,50.0,0.7202,0.2,0.8,0.0037,0.8333,1.0,0.0,1.2041,0.699,0.6021,-0.2,-0.0137,0.1322,3.0
984.0,994.0,1802170.0,1802178.0,58.0,10.0,8.0,6651.0,99.0,134.0,1628.0,1.0,0.0,70.0,0.7789,0.275,0.8,0.0061,1.0,1.0,0.0,1.7634,1.0,0.9031,-0.2,-0.1041,0.1852,3.0
451.0,466.0,368143.0,368208.0,728.0,30.0,68.0,69258.0,36.0,133.0,1687.0,0.0,1.0,150.0,0.5347,0.2533,0.2308,0.0089,0.5,0.9559,1.0,2.8621,1.1761,1.8129,0.7692,-0.2568,0.9888,0.0
1246.0,1267.0,260406.0,260425.0,235.0,36.0,23.0,23782.0,87.0,119.0,1356.0,0.0,1.0,40.0,0.1313,0.411,0.9048,0.0155,0.5833,0.8261,0.0,2.3711,1.3222,1.2787,-0.0952,-0.2094,0.6559,3.0
899.0,907.0,3283148.0,3283163.0,68.0,12.0,15.0,7836.0,107.0,127.0,1692.0,0.0,1.0,70.0,0.9279,0.4333,0.5333,0.0047,0.6667,1.0,1.0,1.8325,0.9031,1.1761,0.4667,-0.0997,0.2288,3.0
1252.0,1348.0,355940.0,356016.0,1812.0,119.0,135.0,196003.0,82.0,132.0,1687.0,1.0,0.0,80.0,0.4019,0.7516,0.7917,0.0569,0.8067,0.563,0.0,3.2582,1.9823,1.8808,-0.2083,-0.1549,1.0,3.0
771.0,778.0,1264388.0,1264403.0,84.0,9.0,15.0,9968.0,107.0,133.0,1358.0,0.0,1.0,50.0,0.8542,0.2,0.4667,0.0052,0.7778,1.0,1.0,1.9243,0.8451,1.1761,0.5333,-0.0729,0.2116,0.0
43.0,193.0,1625918.0,1626076.0,12718.0,596.0,348.0,1459713.0,31.0,140.0,1402.0,0.0,1.0,40.0,0.0613,0.4634,0.9494,0.107,0.2517,0.454,1.0,4.1044,2.1761,2.1987,0.0506,-0.1033,1.0,2.0
974.0,985.0,3149617.0,3149629.0,101.0,15.0,12.0,10160.0,66.0,133.0,1692.0,1.0,0.0,70.0,0.8357,0.2349,0.9167,0.0065,0.7333,1.0,1.0,2.0043,1.0414,1.0792,0.0833,-0.2141,0.2432,0.0
995.0,1002.0,66318.0,66328.0,45.0,8.0,10.0,4552.0,93.0,118.0,1358.0,0.0,1.0,130.0,0.5243,0.3571,0.7,0.0052,0.875,1.0,1.0,1.6532,0.8451,1.0,0.3,-0.2097,0.1753,3.0
1589.0,1598.0,2493647.0,2493675.0,190.0,21.0,28.0,18416.0,81.0,116.0,1648.0,1.0,0.0,100.0,0.0607,0.246,0.3214,0.0055,0.4286,1.0,1.0,2.2787,0.9542,1.4472,0.6786,-0.2428,0.417,4.0
61.0,93.0,2310852.0,2310855.0,68.0,32.0,11.0,8808.0,95.0,166.0,1692.0,1.0,0.0,70.0,0.0721,0.2917,0.0938,0.0189,1.0,0.2727,0.0,1.8325,1.5051,0.4771,-0.9063,0.012,0.2018,3.0
0.0,8.0,464503.0,464538.0,189.0,18.0,35.0,21380.0,99.0,127.0,1687.0,0.0,1.0,200.0,0.0,0.325,0.2286,0.0047,0.4444,1.0,1.0,2.2765,0.9031,1.5441,0.7714,-0.1162,0.463,3.0
1625.0,1634.0,1702442.0,1702491.0,267.0,43.0,49.0,22785.0,67.0,110.0,1690.0,1.0,0.0,60.0,0.0663,0.3946,0.1837,0.0053,0.2093,1.0,1.0,2.4265,0.9542,1.6902,0.8163,-0.3333,0.7161,4.0
1328.0,1334.0,1772580.0,1772598.0,64.0,14.0,19.0,7486.0,111.0,126.0,1358.0,0.0,1.0,40.0,0.0353,0.4074,0.3333,0.0044,0.4286,0.9474,1.0,1.8062,0.7782,1.2553,0.6667,-0.0862,0.215,0.0
125.0,134.0,1334420.0,1334443.0,156.0,20.0,23.0,18654.0,101.0,141.0,1352.0,1.0,0.0,80.0,0.1849,0.2464,0.3913,0.0067,0.45,1.0,1.0,2.1931,0.9542,1.3617,0.6087,-0.0658,0.3464,0.0
46.0,178.0,104115.0,104164.0,4115.0,179.0,108.0,427024.0,48.0,127.0,1360.0,0.0,1.0,40.0,0.0676,0.3638,0.3712,0.0971,0.7374,0.4537,0.0,3.6144,2.1206,1.6902,-0.6288,-0.1893,1.0,2.0
1260.0,1271.0,552783.0,552815.0,208.0,24.0,32.0,22478.0,84.0,126.0,1350.0,0.0,1.0,50.0,0.117,0.4091,0.3438,0.0082,0.4583,1.0,1.0,2.3181,1.0414,1.5051,0.6563,-0.1557,0.5822,3.0
% 
% 
% 
